Date,Open,High,Low,Close,Volume,Adj Close
2016-06-17,45.169998,45.220001,44.380001,44.790001,20805400,44.054592
2016-06-16,44.869999,45.34,44.720001,45.310001,11305400,44.566054
2016-06-15,45.119999,45.34,44.880001,45.009998,8360400,44.270977
2016-06-14,44.849998,45.130001,44.439999,45.040001,11298200,44.300487
2016-06-13,45.48,45.669998,45.09,45.119999,10613500,44.379171
2016-06-10,45.619999,46.009998,45.560001,45.990002,12357000,44.890636
2016-06-09,45.330002,45.799999,45.310001,45.759998,8042900,44.666131
2016-06-08,45.240002,45.66,45.189999,45.549999,7915400,44.461152
2016-06-07,45.349998,45.48,45.200001,45.32,9812600,44.23665
2016-06-06,45.09,45.48,45.080002,45.369999,10310600,44.285454
2016-06-03,44.75,45.049999,44.68,45.040001,13425700,43.963345
2016-06-02,44.700001,44.720001,44.50,44.720001,6693900,43.650995
2016-06-01,44.599998,44.779999,44.490002,44.700001,8916000,43.631472
2016-05-31,44.98,44.98,44.259998,44.599998,18935200,43.53386
2016-05-27,44.709999,44.959999,44.650002,44.779999,7802200,43.709558
2016-05-26,44.529999,44.77,44.439999,44.689999,8695800,43.621709
2016-05-25,44.509998,44.630001,44.25,44.380001,9218100,43.319122
2016-05-24,44.099998,44.419998,44.00,44.369999,12634200,43.309359
2016-05-23,44.07,44.16,43.939999,43.970001,13554700,42.918923
2016-05-20,44.509998,44.540001,43.939999,43.950001,12914100,42.8994
2016-05-19,44.25,44.389999,44.040001,44.32,10659500,43.260555
2016-05-18,44.560001,44.830002,44.23,44.48,12524300,43.41673
2016-05-17,45.450001,45.560001,44.709999,44.75,17457000,43.680276
2016-05-16,45.16,45.73,45.139999,45.619999,9413600,44.529478
2016-05-13,45.75,45.830002,45.23,45.349998,10341200,44.265932
2016-05-12,45.549999,45.900002,45.490002,45.830002,10463400,44.734461
2016-05-11,45.73,45.880001,45.450001,45.459999,8833100,44.373303
2016-05-10,45.439999,45.84,45.419998,45.75,8933500,44.656372
2016-05-09,45.32,45.50,45.169998,45.240002,8110600,44.158565
2016-05-06,45.060001,45.41,44.919998,45.32,8524300,44.23665
2016-05-05,44.93,45.490002,44.869999,45.060001,8801100,43.982867
2016-05-04,44.720001,45.110001,44.509998,44.98,9350500,43.904778
2016-05-03,44.869999,45.07,44.650002,44.84,10330700,43.768125
2016-05-02,44.57,45.189999,44.57,44.98,12577500,43.904778
2016-04-29,44.529999,44.860001,44.50,44.799999,11716000,43.72908
2016-04-28,44.50,44.900002,44.459999,44.630001,10932500,43.563146
2016-04-27,44.639999,44.860001,44.25,44.68,11335500,43.61195
2016-04-26,44.919998,44.959999,44.43,44.529999,13935500,43.465534
2016-04-25,44.50,44.720001,44.380001,44.709999,11173800,43.641231
2016-04-22,43.790001,44.66,43.790001,44.540001,25134200,43.475297
2016-04-21,44.259998,44.279999,42.869999,43.66,37206900,42.616332
2016-04-20,45.34,45.380001,44.060001,44.369999,40360300,43.309359
2016-04-19,46.310001,46.619999,46.150002,46.599998,14418300,45.486051
2016-04-18,46.099998,46.279999,45.82,46.220001,11482300,45.115138
2016-04-15,45.82,46.16,45.68,46.099998,13647800,44.998004
2016-04-14,46.060001,46.220001,45.75,45.830002,12982200,44.734461
2016-04-13,46.77,46.779999,45.82,46.040001,13234100,44.93944
2016-04-12,46.41,46.759998,46.349998,46.650002,11219100,45.534859
2016-04-11,46.900002,47.130001,46.41,46.439999,11880100,45.329876
2016-04-08,46.439999,46.98,46.439999,46.869999,11959300,45.749598
2016-04-07,46.50,46.580002,46.16,46.360001,9292000,45.251791
2016-04-06,46.57,46.73,46.380001,46.709999,9122700,45.593423
2016-04-05,46.619999,46.810001,46.439999,46.529999,10696700,45.417725
2016-04-04,46.84,46.93,46.50,46.889999,10629800,45.76912
2016-04-01,46.139999,46.869999,46.110001,46.830002,14922900,45.710557
2016-03-31,46.549999,46.880001,46.32,46.389999,15544500,45.281072
2016-03-30,46.630001,46.73,46.330002,46.580002,14312200,45.466533
2016-03-29,45.860001,46.509998,45.810001,46.48,25010400,45.368921
2016-03-28,45.560001,45.93,45.509998,45.799999,13306600,44.705176
2016-03-24,45.450001,45.599998,45.189999,45.580002,10890200,44.490437
2016-03-23,45.400002,45.709999,45.349998,45.459999,9292100,44.373303
2016-03-22,45.549999,45.73,45.389999,45.50,13788300,44.412348
2016-03-21,45.419998,45.869999,45.360001,45.669998,9740400,44.578282
2016-03-18,45.84,45.869999,45.389999,45.599998,23853400,44.509956
2016-03-17,45.049999,45.91,44.970001,45.77,24080000,44.675894
2016-03-16,45.049999,45.169998,44.549999,45.049999,15386100,43.973104
2016-03-15,45.080002,45.560001,45.07,45.240002,13686300,44.158565
2016-03-14,45.040001,45.419998,45.040001,45.290001,13206700,44.207369
2016-03-11,45.00,45.25,44.93,45.200001,16129300,44.11952
2016-03-10,44.84,45.259998,44.68,45.23,28908600,43.807169
2016-03-09,44.389999,44.830002,44.290001,44.810001,18466600,43.400383
2016-03-08,43.919998,44.470001,43.810001,44.32,18900200,42.925796
2016-03-07,43.91,44.139999,43.860001,44.009998,10695300,42.625547
2016-03-04,43.779999,44.150002,43.68,44.110001,13691500,42.722403
2016-03-03,43.610001,43.98,43.540001,43.959999,13134800,42.57712
2016-03-02,43.470001,43.77,43.419998,43.77,12856300,42.393099
2016-03-01,43.380001,43.689999,43.169998,43.689999,12358300,42.315613
2016-02-29,43.169998,43.610001,42.919998,43.130001,15049800,41.773232
2016-02-26,44.040001,44.060001,43.110001,43.139999,18421000,41.782916
2016-02-25,43.959999,44.18,43.869999,44.16,10903300,42.770829
2016-02-24,43.560001,43.939999,43.369999,43.91,10844200,42.528694
2016-02-23,43.740002,44.049999,43.66,43.689999,11166400,42.315613
2016-02-22,43.77,44.16,43.630001,43.939999,20716100,42.557749
2016-02-19,43.580002,43.77,43.279999,43.77,12850000,42.393099
2016-02-18,43.630001,43.73,43.299999,43.610001,11170300,42.238132
2016-02-17,43.419998,43.619999,43.279999,43.490002,12332500,42.121908
2016-02-16,43.32,43.459999,43.02,43.360001,12675900,41.995996
2016-02-12,42.720001,43.139999,42.560001,43.110001,15222400,41.753861
2016-02-11,42.029999,42.610001,41.98,42.41,16825300,41.07588
2016-02-10,43.34,43.389999,42.509998,42.549999,16729600,41.211476
2016-02-09,42.259998,43.490002,42.259998,43.299999,24853800,41.937882
2016-02-08,42.169998,42.700001,41.900002,42.650002,17254400,41.308332
2016-02-05,42.93,42.990002,42.259998,42.439999,17315700,41.104935
2016-02-04,42.52,42.889999,42.400002,42.529999,14413700,41.192104
2016-02-03,42.799999,42.939999,42.279999,42.720001,15958300,41.37613
2016-02-02,42.700001,42.790001,42.41,42.439999,12332900,41.104935
2016-02-01,42.599998,43.150002,42.57,43.00,17097800,41.647321
2016-01-29,42.860001,43.259998,42.650002,42.919998,20457000,41.569835
2016-01-28,42.18,42.720001,42.060001,42.57,16622800,41.230847
2016-01-27,42.18,42.459999,41.810001,42.09,14167000,40.765947
2016-01-26,42.16,42.50,41.93,42.080002,13018500,40.756263
2016-01-25,42.240002,42.50,41.93,42.16,12505200,40.833745
2016-01-22,41.639999,42.240002,41.450001,42.060001,15209200,40.736892
2016-01-21,41.450001,41.509998,41.09,41.389999,15568900,40.087967
2016-01-20,41.450001,41.619999,40.75,41.380001,19923500,40.078283
2016-01-19,41.77,42.119999,41.650002,41.919998,15462200,40.601293
2016-01-15,40.950001,41.59,40.93,41.50,20875700,40.194507
2016-01-14,41.990002,42.169998,41.639999,41.880001,16028000,40.562554
2016-01-13,42.169998,42.57,41.790001,41.849998,16854300,40.533495
2016-01-12,42.299999,42.450001,41.869999,42.119999,21814800,40.795002
2016-01-11,41.580002,41.860001,41.290001,41.580002,15815200,40.271992
2016-01-08,41.650002,42.119999,41.41,41.509998,14645900,40.204191
2016-01-07,41.650002,42.110001,41.450001,41.619999,20563600,40.310731
2016-01-06,42.200001,42.509998,42.040001,42.32,16245100,40.988711
2016-01-05,42.310001,42.630001,42.169998,42.549999,15781900,41.211476
2016-01-04,42.34,42.50,41.970001,42.400002,16084100,41.066197
