Date,Open,High,Low,Close,Volume,Adj Close
2016-12-02,102.040001,102.449997,101.099998,101.50,3282400,101.50
2016-12-01,100.949997,103.040001,100.150002,102.699997,6151300,102.699997
2016-11-30,100.559998,102.080002,100.199997,100.199997,5131600,100.199997
2016-11-29,100.709999,101.110001,99.839996,100.349998,5877600,100.349998
2016-11-28,103.489998,103.709999,101.690002,101.699997,4896300,101.699997
2016-11-25,101.68,104.830002,100.800003,103.919998,6584700,103.919998
2016-11-23,99.529999,102.50,98.57,102.169998,20485400,102.169998
2016-11-22,92.75,93.139999,91.839996,92.010002,5406400,92.010002
2016-11-21,92.25,92.400002,91.330002,92.300003,2753600,92.300003
2016-11-18,91.690002,92.190002,91.529999,91.959999,2394900,91.959999
2016-11-17,91.269997,92.040001,90.989998,91.769997,1946600,91.769997
2016-11-16,90.860001,91.519997,90.75,91.25,1724300,91.25
2016-11-15,91.339996,91.559998,90.839996,91.25,2366900,91.25
2016-11-14,90.970001,92.00,90.970001,91.620003,2722900,91.620003
2016-11-11,90.470001,91.150002,89.690002,91.099998,3173800,91.099998
2016-11-10,90.589996,91.830002,89.959999,90.699997,3479300,90.699997
2016-11-09,89.540001,92.989998,89.169998,90.110001,7824400,90.110001
2016-11-08,88.790001,89.559998,88.610001,88.989998,1911100,88.989998
2016-11-07,89.00,89.779999,88.230003,89.00,2572300,89.00
2016-11-04,88.269997,88.529999,87.68,88.059998,1974200,88.059998
2016-11-03,88.129997,88.580002,87.870003,88.300003,2201100,88.300003
2016-11-02,87.860001,88.690002,87.849998,88.160004,3101700,88.160004
2016-11-01,88.120003,88.43,87.379997,88.089996,2998300,88.089996
2016-10-31,87.919998,88.849998,87.800003,88.300003,2536400,88.300003
2016-10-28,87.18,87.599998,86.669998,87.169998,2483100,87.169998
2016-10-27,87.489998,87.599998,86.690002,87.00,1998000,87.00
2016-10-26,85.879997,87.470001,85.620003,87.040001,2192600,87.040001
2016-10-25,86.330002,87.489998,86.220001,86.519997,2039000,86.519997
2016-10-24,86.809998,87.190002,86.18,86.699997,1323400,86.699997
2016-10-21,85.449997,86.50,85.269997,86.43,1394900,86.43
2016-10-20,86.389999,86.449997,85.330002,86.110001,1951800,86.110001
2016-10-19,86.50,86.93,85.949997,86.559998,1915300,86.559998
2016-10-18,87.120003,87.120003,85.809998,86.610001,1882000,86.610001
2016-10-17,86.43,86.730003,86.300003,86.470001,1118700,86.470001
2016-10-14,86.879997,87.290001,86.339996,86.400002,1800700,86.400002
2016-10-13,86.449997,86.769997,86.120003,86.339996,2437100,86.339996
2016-10-12,87.129997,87.620003,86.599998,86.940002,2167700,86.940002
2016-10-11,87.18,87.790001,86.57,87.050003,2008100,87.050003
2016-10-10,87.419998,89.339996,87.300003,87.489998,3719800,87.489998
2016-10-07,85.279999,86.669998,85.120003,86.300003,2922700,86.300003
2016-10-06,85.129997,86.019997,85.050003,85.290001,2029200,85.290001
2016-10-05,85.00,85.779999,84.510002,85.120003,1782800,85.120003
2016-10-04,85.550003,86.239998,84.650002,84.699997,2126300,84.699997
2016-10-03,84.610001,85.800003,84.239998,85.349998,2679600,85.349998
2016-09-30,84.220001,85.489998,84.18,85.349998,3157800,85.349998
2016-09-29,84.089996,84.910004,83.470001,83.860001,2725500,83.860001
2016-09-28,82.720001,84.169998,82.699997,84.089996,3389500,84.089996
2016-09-27,83.220001,83.550003,82.800003,83.050003,2797900,82.450003
2016-09-26,83.269997,83.830002,83.199997,83.580002,3409600,82.976173
2016-09-23,83.769997,84.150002,83.18,83.339996,2561300,82.737902
2016-09-22,83.389999,84.239998,83.190002,84.160004,2790600,83.551985
2016-09-21,82.839996,83.190002,82.330002,83.050003,2020100,82.450003
2016-09-20,82.599998,83.360001,82.260002,82.470001,1918200,81.874192
2016-09-19,82.290001,82.709999,81.889999,82.110001,2073700,81.516792
2016-09-16,81.199997,82.07,80.690002,81.949997,3596000,81.357944
2016-09-15,80.779999,81.779999,80.43,81.610001,2149400,81.020404
2016-09-14,80.940002,81.419998,80.349998,80.57,2452900,79.987917
2016-09-13,82.400002,82.709999,80.849998,81.089996,3166300,80.504157
2016-09-12,82.019997,83.660004,81.769997,83.089996,3635300,82.489708
2016-09-09,83.199997,83.360001,82.209999,82.230003,3112100,81.635928
2016-09-08,83.870003,83.980003,83.25,83.580002,2234600,82.976173
2016-09-07,84.199997,84.400002,83.769997,84.019997,2186600,83.412989
2016-09-06,83.93,84.639999,83.82,84.470001,2906700,83.859743
2016-09-02,83.949997,84.190002,83.739998,84.050003,2071200,83.442779
2016-09-01,84.50,84.82,83.379997,83.550003,2996600,82.946391
2016-08-31,85.489998,85.489998,83.919998,84.550003,4440300,83.939166
2016-08-30,87.00,87.050003,85.510002,85.720001,2918900,85.100712
2016-08-29,86.660004,87.050003,86.349998,86.93,2007600,86.301969
2016-08-26,87.330002,87.989998,86.589996,86.739998,3031600,86.11334
2016-08-25,87.290001,87.699997,86.93,87.290001,3044600,86.659369
2016-08-24,87.860001,88.43,87.349998,87.419998,3796000,86.788427
2016-08-23,88.400002,88.629997,87.260002,88.089996,5280000,87.453585
2016-08-22,86.900002,88.43,86.599998,87.959999,7998100,87.324527
2016-08-19,76.940002,88.089996,76.940002,87.32,23735600,86.689151
2016-08-18,77.160004,77.669998,76.730003,76.940002,4041200,76.384145
2016-08-17,78.00,78.309998,77.239998,77.43,2764600,76.870603
2016-08-16,78.190002,78.419998,77.739998,78.150002,1947400,77.585402
2016-08-15,77.150002,78.650002,76.959999,78.279999,2667300,77.71446
2016-08-12,77.989998,78.230003,76.830002,77.00,3812300,76.443709
2016-08-11,78.290001,78.470001,77.919998,77.989998,2773000,77.426554
2016-08-10,78.980003,79.190002,77.989998,78.150002,1780500,77.585402
2016-08-09,79.00,79.50,78.389999,78.889999,3067900,78.320054
2016-08-08,78.550003,78.989998,78.410004,78.919998,2698600,78.349836
2016-08-05,78.07,78.830002,77.709999,78.339996,2460100,77.774024
2016-08-04,78.400002,78.760002,77.410004,77.739998,2235500,77.178361
2016-08-03,77.760002,78.610001,77.709999,78.309998,1865300,77.744242
2016-08-02,77.360001,77.940002,77.360001,77.699997,3483400,77.138649
2016-08-01,77.75,77.980003,77.18,77.690002,1898600,77.128726
2016-07-29,77.269997,78.18,77.129997,77.709999,3753900,77.148579
2016-07-28,78.480003,78.559998,77.809998,78.169998,4712400,77.605254
2016-07-27,79.360001,79.50,78.389999,78.449997,2496500,77.88323
2016-07-26,78.68,79.989998,78.559998,78.989998,4139800,78.41933
2016-07-25,79.029999,79.099998,76.870003,77.919998,7436300,77.35706
2016-07-22,82.199997,82.199997,79.839996,80.120003,4753500,79.541171
2016-07-21,83.059998,83.620003,82.110001,82.220001,3083900,81.625998
2016-07-20,83.040001,83.459999,82.75,82.809998,2297600,82.211732
2016-07-19,82.82,83.32,82.470001,83.260002,2487600,82.658485
2016-07-18,83.209999,83.919998,81.959999,83.82,2489100,83.214437
2016-07-15,83.959999,83.959999,82.879997,83.410004,2774600,82.807403
2016-07-14,83.580002,84.650002,83.389999,83.639999,3588100,83.035737
2016-07-13,82.68,83.519997,82.43,82.959999,2772600,82.36065
2016-07-12,81.290001,82.639999,80.379997,82.419998,3866600,81.82455
2016-07-11,80.970001,81.400002,80.489998,80.989998,2314700,80.404881
2016-07-08,80.220001,81.089996,80.00,80.970001,1974900,80.385029
2016-07-07,79.650002,80.169998,79.040001,79.370003,2167500,78.796589
2016-07-06,79.050003,79.489998,78.25,79.470001,2387300,78.895865
2016-07-05,80.260002,80.529999,78.610001,79.169998,2990700,78.59803
2016-07-01,81.220001,81.379997,80.339996,80.900002,2734300,80.315535
2016-06-30,81.889999,81.949997,79.830002,81.040001,4921400,80.454523
2016-06-29,82.029999,82.279999,80.550003,81.510002,2821400,80.921128
2016-06-28,80.93,81.849998,80.040001,81.379997,2537900,80.792063
2016-06-27,81.330002,81.370003,79.779999,80.580002,3361800,79.402181
2016-06-24,81.580002,83.160004,81.400002,81.720001,4897600,80.525517
2016-06-23,84.93,84.949997,83.529999,84.290001,2285000,83.057952
2016-06-22,84.559998,84.849998,83.889999,83.919998,2177600,82.693357
2016-06-21,85.389999,85.400002,84.040001,84.089996,3536100,82.860871
2016-06-20,86.760002,86.989998,85.459999,85.589996,3069700,84.338946
2016-06-17,85.639999,86.540001,85.449997,86.00,3526100,84.742956
2016-06-16,84.309998,85.309998,83.150002,85.120003,2075500,83.875822
2016-06-15,85.559998,85.779999,84.739998,84.830002,1466000,83.59006
2016-06-14,85.00,85.389999,83.639999,85.150002,3168100,83.905382
